1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20260329" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
55 1.1321901128706655E+000 9.9999999978663967E-001 2.2089046654906626E+000 1.4616189435399596E+000 3.5830461128289985E+000 5.4772468785999431E+000 -3.2886496177471649E+000 1.0312118276496383E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436428918098706E+000 8.5000496627254141E-001 2.5489656138636501E+001 0.0000000000000000E+000 1.5594160035266869E+006 5.0125178220417074E+003 6.1815207927473411E+007 -2.0879557052842468E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0879557052842468E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2277425065479768E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8735803460494195E-010
56 1.3586381354447985E+000 9.9999999974422138E-001 2.2088436420636040E+000 1.4615824414556668E+000 3.5830491080143805E+000 5.4772928825592171E+000 -3.2885796785814438E+000 1.0312234595074163E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436413659815322E+000 8.5000496627254163E-001 2.5489654097962845E+001 0.0000000000000000E+000 1.5592194145559228E+006 5.0136435629654316E+003 6.1823894290943511E+007 -2.0878886975427530E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0878886975427530E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2276754988039546E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8731976335250680E-010
57 1.6303757625337583E+000 9.9999999969333098E-001 2.2087747698282327E+000 1.4615399918814527E+000 3.5830531147426448E+000 5.4773485926089016E+000 -3.2884949836647137E+000 1.0312375454653102E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436395027925958E+000 8.5000496627254163E-001 2.5489651630860003E+001 0.0000000000000000E+000 1.5589908254085185E+006 5.0149288641000912E+003 6.1833699356974922E+007 -2.0878082663388884E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0878082663388884E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2275950675970005E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8727770340935191E-010
58 1.9564609150405097E+000 9.9999999963227815E-001 2.2086946687746103E+000 1.4614898556681402E+000 3.5830581575858957E+000 5.4774157334801510E+000 -3.2883929109523793E+000 1.0312545216047539E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436372344269120E+000 8.5000496627254163E-001 2.5489648662991957E+001 0.0000000000000000E+000 1.5587208872017751E+006 5.0164329778554147E+003 6.1845104981089048E+007 -2.0877117507037674E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0877117507037674E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2274985519581385E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8722970506301546E-010
59 2.3477630980486115E+000 9.9999999955903685E-001 2.2086003393304363E+000 1.4614303907287938E+000 3.5830643076945252E+000 5.4774991081444000E+000 -3.2882661595387748E+000 1.0312756022268895E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436343843422264E+000 8.5000496627254141E-001 2.5489644988565995E+001 0.0000000000000000E+000 1.5584007828283617E+006 5.0182097342955367E+003 6.1858539289504044E+007 -2.0876049559516805E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0876049559516805E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2273917572013090E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8717356660101272E-010
60 2.8173257176583335E+000 9.9999999947117812E-001 2.2084882115142070E+000 1.4613594529201068E+000 3.5830717446448119E+000 5.4776000812047698E+000 -3.2881126546047015E+000 1.0313011323782458E+001 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436308807031587E+000 8.5000496627254141E-001 2.5489640551019090E+001 0.0000000000000000E+000 1.5580190050960176E+006 5.0203254760385453E+003 6.1874512221052900E+007 -2.0874785998283237E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0874785998283237E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2272654010721915E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8710729557483863E-010
61 3.3808008611900005E+000 9.9999999936579220E-001 2.2083542234243039E+000 1.4612745501675544E+000 3.5830806989986121E+000 5.4777211931465830E+000 -3.2879285339436475E+000 1.0313317543878533E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436266017159177E+000 8.5000496627254141E-001 2.5489635244737833E+001 0.0000000000000000E+000 1.5575621928733736E+006 5.0228564310406418E+003 6.1893604620866112E+007 -2.0873269738055118E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0873269738055118E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2271137750424554E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8702844196264663E-010
62 4.0569710334280007E+000 9.9999999923939287E-001 2.2081937337690154E+000 1.4611728000657971E+000 3.5830914516356684E+000 5.4778664787626088E+000 -3.2877076639861835E+000 1.0313684883643983E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436213576779689E+000 8.5000496627254141E-001 2.5489628902698243E+001 0.0000000000000000E+000 1.5570149113220831E+006 5.0258902938068504E+003 6.1916481069657296E+007 -2.0871451575212689E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0871451575212689E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2269319587499009E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8693420063280386E-010
63 4.8683752401136005E+000 9.9999999908780535E-001 2.2080013407296883E+000 1.4610508128197435E+000 3.5831043469988635E+000 5.4780407092767929E+000 -3.2874427917500277E+000 1.0314125405919020E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436149078022119E+000 8.5000496627254163E-001 2.5489621330443903E+001 0.0000000000000000E+000 1.5563590340508707E+006 5.0295297878651581E+003 6.1943916221076541E+007 -2.0869271522413484E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0869271522413484E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2267139534600076E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8682135837072522E-010
64 5.8420602881363202E+000 9.9999999890603186E-001 2.2077706639893839E+000 1.4609045628709028E+000 3.5831198027882079E+000 5.4782496104490734E+000 -3.2871252133611231E+000 1.0314653586610685E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0436069404117987E+000 8.5000496627254141E-001 2.5489612298807181E+001 0.0000000000000000E+000 1.5555730699670399E+006 5.0338968388074545E+003 6.1976826635270767E+007 -2.0866657892914592E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0866657892914592E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2264525904981532E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8668616971596725E-010
65 7.0104823457635836E+000 9.9999999868809286E-001 2.2074941049180308E+000 1.4607292487689159E+000 3.5831383200713631E+000 5.4785000357803355E+000 -3.2867445108440769E+000 1.0315286752445502E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0435970488270296E+000 8.5000496627254141E-001 2.5489601539488405E+001 0.0000000000000000E+000 1.5546314348248362E+006 5.0391372134087360E+003 6.2016306083171904E+007 -2.0863525016634249E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0863525016634249E+001 -9.8999999999999986E+001 -3.6424629475341725E+001 -2.2261393028557649E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8652421403627167E-010
66 8.4125888149163011E+000 9.9999999842683807E-001 2.2071625868559388E+000 1.4605191367462715E+000 3.5831604965671620E+000 5.4788001773438939E+000 -3.2862882317582081E+000 1.0316045613771301E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0435846973821139E+000 8.5000496627254141E-001 2.5489588740386317E+001 0.0000000000000000E+000 1.5535036463721341E+006 5.0454256880383400E+003 6.2063664197228283E+007 -2.0859770559463417E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0859770559463417E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2257638571214631E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8633024095774709E-010
67 1.0095116577899560E+001 9.9999999811372298E-001 2.2067652647332388E+000 1.4602673822083094E+000 3.5831870433054682E+000 5.4791598173641445E+000 -3.2857415069531544E+000 1.0316954900259187E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0435691733687982E+000 8.5000496627254141E-001 2.5489573541218729E+001 0.0000000000000000E+000 1.5521534166866518E+006 5.0529719850168412E+003 6.2120470218970865E+007 -2.0855272306109214E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0855272306109214E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2253140317653905E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8609800421287335E-010
68 1.2114149893479471E+001 9.9999999773854598E-001 2.2062892033913282E+000 1.4599658223940293E+000 3.5832188078771310E+000 5.4795906249452031E+000 -3.2850865997760597E+000 1.0318044110579455E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0435495187234238E+000 8.5000496627254163E-001 2.5489555530334496E+001 0.0000000000000000E+000 1.5505376121180288E+006 5.0620276288537852E+003 6.2188602235528685E+007 -2.0849884283709567E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0849884283709567E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2247752295006599E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8582007844857828E-010
69 1.4536989872175365E+001 9.9999999728913902E-001 2.2057189827944188E+000 1.4596047353236732E+000 3.5832567962630817E+000 5.4801065896892869E+000 -3.2843022473343653E+000 1.0319348607878648E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0435244284229821E+000 8.5000496627254163E-001 2.5489534241089398E+001 0.0000000000000000E+000 1.5486050639574870E+006 5.0728943602719155E+003 6.2270308316006273E+007 -2.0843434314273871E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0843434314273871E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2241302325273885E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8548765813722681E-010
70 1.7444397846610439E+001 9.9999999675100582E-001 2.2050362534233878E+000 1.4591725655631134E+000 3.5833021988006033E+000 5.4807245979820882E+000 -3.2833627851635683E+000 1.0320911075591473E+001 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0434921848979695E+000 8.5000496627254141E-001 2.5489509202453348E+001 0.0000000000000000E+000 1.5462952455761426E+006 5.0859339663257779E+003 6.2368276837067388E+007 -2.0835719790272758E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0835719790272758E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2233587800916528E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8509032185518070E-010
71 2.0933287415932522E+001 9.9999999610690182E-001 2.2042191152351336E+000 1.4586555686845111E+000 3.5833564126928414E+000 5.4814639707855601E+000 -3.2822388503225546E+000 1.0322780347950271E+001 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0434507757160709E+000 8.5000496627254141E-001 2.5489480144981314E+001 0.0000000000000000E+000 1.5435365770429771E+006 5.1015817654116327E+003 6.2485735059892453E+007 -2.0826492768170127E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0826492768170127E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2224360778386767E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8461577668754210E-010
72 2.5119954899119026E+001 9.9999999533634742E-001 2.2032415745240121E+000 1.4580374967275243E+000 3.5834210634935544E+000 5.4820380813709280E+000 -3.2805752874547123E+000 1.0325019027780039E+001 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0416267047313159E+000 8.5000496627254141E-001 2.5486540783254572E+001 0.0000000000000000E+000 1.5402450353339191E+006 5.1203596162160247E+003 6.2626540728206776E+007 -2.0815472685250853E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0815472685250853E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2213340694955299E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8404951482616201E-010
73 3.0143955878942830E+001 9.9999999441507348E-001 2.2020726103001627E+000 1.4572990936398027E+000 3.5834980239814529E+000 5.4827158137978360E+000 -3.2785792035257924E+000 1.0327693877998273E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0393927219475252E+000 8.5000496627254163E-001 2.5482943774537514E+001 0.0000000000000000E+000 1.5363218709440045E+006 5.1428970434690109E+003 6.2795335813080497E+007 -2.0802310977170659E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0802310977170659E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2200178986261200E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8337455148128507E-010
74 3.6172757054731399E+001 9.9999999331438949E-001 2.2006755157231517E+000 1.4564176891692138E+000 3.5835894525724941E+000 5.4835248301279842E+000 -3.2761962572202625E+000 1.0330887063691833E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -8.0367144104871890E+000 8.5000496627254141E-001 2.5478636945990079E+001 0.0000000000000000E+000 1.5316520154061259E+006 5.1699498256142660E+003 6.2997669161427945E+007 -2.0786604848467423E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0786604848467423E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.2184472856822406E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.8257095937276120E-010
